序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,111年1月至111年12月全年薪資所得（金額萬元）
177,2023,採購員,F420000000,306,47324,67.6
178,2023,專業秘書,F420000000,107,51080,71.9
179,2023,法務人員,F420000000,-,-,-
180,2023,資訊管理及維護技術員,F420000000,---,---,---
181,2023,事務支援人員,F420000000,6409,36743,47.9
182,2023,總務,F420000000,676,38329,54.4
183,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),F420000000,3324,37048,46.3
184,2023,接待員及服務台事務人員(含總機),F420000000,---,---,---
185,2023,會計助理、簿記、出納,F420000000,1858,34961,46.2
186,2023,存貨事務人員,F420000000,---,---,---
187,2023,生產及物料規劃事務人員,F420000000,---,---,---
188,2023,人事事務人員,F420000000,172,39465,51.4
189,2023,服務及銷售工作人員,F420000000,---,---,---
190,2023,廚師,F420000000,---,---,---
191,2023,按摩師,F420000000,-,-,-
192,2023,建築物管理員、保全及警衛人員,F420000000,---,---,---
193,2023,技藝、機械設備操作及組裝人員,F420000000,40325,42388,59.4
194,2023,園藝及農牧業生產人員,F420000000,-,-,-
195,2023,砌磚及有關工作人員,F420000000,-,-,-
196,2023,鋼筋彎紮、模板及混凝土有關工作人員,F420000000,10565,40645,56.4
197,2023,營建木作人員,F420000000,780,41544,59
198,2023,其他營建構造人員(含鷹架工、鋁門窗及廣告招牌製作安裝),F420000000,---,---,---
199,2023,屋頂工作、地面牆面鋪設、泥作工作人員,F420000000,4295,36716,47.9
200,2023,管道裝設人員(含檢修),F420000000,7233,38977,50.9
201,2023,空調及冷凍機械裝修人員,F420000000,-,-,-
202,2023,焊接及切割人員(含電焊工、氣焊工),F420000000,1553,39177,50.5
203,2023,車輛維修人員(含自行車、機車、汽車、火車),F420000000,---,---,---
204,2023,電力、電子、資通訊設備裝修人員(含水電工),F420000000,6931,54609,85.1
205,2023,小客、貨車駕駛人員,F420000000,453,40255,50.8
206,2023,大客、貨車駕駛人員,F420000000,---,---,---
207,2023,推土、吊車、起重機等移運設備操作人員,F420000000,3100,46511,58.4
208,2023,船舶艙面水手及有關工作人員,F420000000,-,-,-
209,2023,基層技術工及勞力工,F420000000,16566,32337,45.4
210,2023,清潔及家事工作人員(含建築清潔工、房務人員),F420000000,---,---,---
211,2023,勞力工(含理貨員、行李搬運工),F420000000,14740,32598,45.8
212,2023,主管及監督人員,F433000000,14305,66282,98.8
213,2023,高階主管(總經理及總執行長),F433000000,1015,121445,211.4
214,2023,中階主管(經理),F433000000,3117,83686,127.3
215,2023,監督人員(含現場及辦公室主任、科/股長),F433000000,10173,55445,79.5
216,2023,專業人員,F433000000,9319,54373,78.3
217,2023,品管、工管及生管工程師,F433000000,86,59326,100.8
218,2023,土木及水利工程師,F433000000,226,52256,86.7
219,2023,環境工程師,F433000000,74,60127,134.2
220,2023,冷凍空調工程師,F433000000,1147,52301,73.2
221,2023,機械工程師(含造船、輪機、鑄造),F433000000,304,62401,104.8
222,2023,電機、電子工程師,F433000000,4321,57088,82.1
223,2023,電信工程師,F433000000,-,-,-
224,2023,建築工程師(含建築師),F433000000,95,80081,108.3
225,2023,測量師及製圖師,F433000000,265,55367,79.5
226,2023,室內設計師,F433000000,---,---,---
227,2023,平面及多媒體設計師,F433000000,-,-,-
228,2023,護理人員,F433000000,---,---,---
229,2023,勞安及衛生管理人員(含工業安全管理師),F433000000,950,47821,66.4
230,2023,財務及投資規劃分析人員,F433000000,-,-,-
231,2023,專案管理師(含經營管理顧問),F433000000,343,57237,83.4
232,2023,稽核人員,F433000000,---,---,---
233,2023,人力資源管理師,F433000000,67,45238,76.1
234,2023,廣告及行銷專業人員(含企劃),F433000000,---,---,---
235,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),F433000000,849,51462,73.4
236,2023,翻譯人員,F433000000,-,-,-
237,2023,技術員及助理專業人員,F433000000,24099,42098,57.2
238,2023,營建工程技術員(含建築、土木、景觀、測量、水利、消防),F433000000,5050,42164,63.1
239,2023,電機、電子技術員,F433000000,6798,42933,58.1
240,2023,冷凍空調技術員,F433000000,4572,39551,53.1
241,2023,機械技術員(含造船、輪機、鑄造),F433000000,1008,40643,51.5
242,2023,品管、工管及生管技術員,F433000000,-,-,-
243,2023,製圖員,F433000000,1971,40325,55
244,2023,環境工程技術員,F433000000,120,38954,53
245,2023,勞安及衛生技術員,F433000000,1280,35588,44.9
246,2023,會計人員,F433000000,---,---,---
247,2023,工商業銷售代表(含業務員),F433000000,1915,52629,76.8
248,2023,採購員,F433000000,579,40968,55
249,2023,專業秘書,F433000000,176,47123,74.6
250,2023,法務人員,F433000000,---,---,---
251,2023,資訊管理及維護技術員,F433000000,---,---,---
252,2023,事務支援人員,F433000000,19527,35250,47.1
253,2023,總務,F433000000,1891,34184,44.6
254,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),F433000000,9596,34917,47.4
255,2023,收帳、收費人員(含帳款催收),F433000000,---,---,---
256,2023,接待員及服務台事務人員(含總機),F433000000,---,---,---
257,2023,會計助理、簿記、出納,F433000000,6493,36089,47.7
258,2023,存貨事務人員,F433000000,344,35866,47.8
259,2023,生產及物料規劃事務人員,F433000000,161,36714,48.6
260,2023,人事事務人員,F433000000,810,35558,47.7
261,2023,服務及銷售工作人員,F433000000,---,---,---
262,2023,建築物管理員、保全及警衛人員,F433000000,---,---,---
263,2023,技藝、機械設備操作及組裝人員,F433000000,69500,38111,48.6
264,2023,園藝及農牧業生產人員,F433000000,-,-,-
265,2023,營建木作人員,F433000000,-,-,-
266,2023,屋頂工作、地面牆面鋪設、泥作工作人員,F433000000,105,39151,46.5
267,2023,絕緣材料、玻璃安裝人員,F433000000,---,---,---
268,2023,管道裝設人員(含檢修),F433000000,12539,37712,46.9
269,2023,空調及冷凍機械裝修人員,F433000000,6453,34445,44.1
270,2023,油漆、噴漆人員(含裱糊工),F433000000,---,---,---
271,2023,焊接及切割人員(含電焊工、氣焊工),F433000000,2492,43631,52.9
272,2023,金屬結構預備及組合人員,F433000000,843,33769,42.5
273,2023,產業用機器維修人員,F433000000,208,36368,53.1
274,2023,電力、電子、資通訊設備裝修人員(含水電工),F433000000,45649,38509,49.8
275,2023,小客、貨車駕駛人員,F433000000,365,39244,51.2
276,2023,大客、貨車駕駛人員,F433000000,88,52952,69
277,2023,推土、吊車、起重機等移運設備操作人員,F433000000,---,---,---
278,2023,基層技術工及勞力工,F433000000,3827,31962,40.9
279,2023,清潔及家事工作人員(含建築清潔工、房務人員),F433000000,569,27287,34
280,2023,勞力工(含理貨員、行李搬運工),F433000000,3258,32779,41.6
281,2023,主管及監督人員,F439000000,11351,61176,85.4
282,2023,高階主管(總經理及總執行長),F439000000,586,108502,174.9
283,2023,中階主管(經理),F439000000,2273,78039,111.6
284,2023,監督人員(含現場及辦公室主任、科/股長),F439000000,8492,53396,71.7
285,2023,專業人員,F439000000,6404,49236,69.5
286,2023,品管、工管及生管工程師,F439000000,---,---,---
287,2023,土木及水利工程師,F439000000,432,59216,83.7
288,2023,環境工程師,F439000000,-,-,-
289,2023,機械工程師(含造船、輪機、鑄造),F439000000,51,51824,68.3
290,2023,電機、電子工程師,F439000000,92,62578,90.1
291,2023,建築工程師(含建築師),F439000000,---,---,---
292,2023,景觀設計師、都市及交通規劃師,F439000000,---,---,---
293,2023,測量師及製圖師,F439000000,---,---,---
294,2023,室內設計師,F439000000,4817,47034,66.7
295,2023,平面及多媒體設計師,F439000000,-,-,-
296,2023,勞安及衛生管理人員(含工業安全管理師),F439000000,247,51063,63
297,2023,財務及投資規劃分析人員,F439000000,-,-,-
298,2023,專案管理師(含經營管理顧問),F439000000,65,60472,77.9
299,2023,稽核人員,F439000000,-,-,-
300,2023,人力資源管理師,F439000000,---,---,---
301,2023,廣告及行銷專業人員(含企劃),F439000000,---,---,---
302,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),F439000000,---,---,---
303,2023,翻譯人員,F439000000,-,-,-
304,2023,技術員及助理專業人員,F439000000,13818,38116,49.9
305,2023,營建工程技術員(含建築、土木、景觀、測量、水利、消防),F439000000,6455,39473,50.6
306,2023,電機、電子技術員,F439000000,---,---,---
307,2023,機械技術員(含造船、輪機、鑄造),F439000000,---,---,---
308,2023,品管、工管及生管技術員,F439000000,---,---,---
309,2023,製圖員,F439000000,3290,32800,44.7
310,2023,環境工程技術員,F439000000,320,34676,44.6
311,2023,勞安及衛生技術員,F439000000,779,31926,40.9
312,2023,會計人員,F439000000,---,---,---
313,2023,工商業銷售代表(含業務員),F439000000,1630,43147,57.5
314,2023,採購員,F439000000,634,41429,54.2
315,2023,專業秘書,F439000000,---,---,---
316,2023,資訊管理及維護技術員,F439000000,---,---,---
317,2023,事務支援人員,F439000000,12519,32901,41.6
318,2023,總務,F439000000,1152,32581,41.7
319,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),F439000000,5465,32589,40.8
320,2023,接待員及服務台事務人員(含總機),F439000000,---,---,---
321,2023,會計助理、簿記、出納,F439000000,4860,32783,41.1
322,2023,存貨事務人員,F439000000,---,---,---
323,2023,生產及物料規劃事務人員,F439000000,176,33583,41.3
324,2023,人事事務人員,F439000000,383,36245,55.5
325,2023,服務及銷售工作人員,F439000000,367,35514,45.9
326,2023,銷售人員,F439000000,-,-,-
327,2023,建築物管理員、保全及警衛人員,F439000000,---,---,---
328,2023,技藝、機械設備操作及組裝人員,F439000000,105874,40158,49.6
329,2023,園藝及農牧業生產人員,F439000000,2819,30345,39.7
330,2023,砌磚及有關工作人員,F439000000,---,---,---
331,2023,砌石、裁石及石雕人員,F439000000,-,-,-
332,2023,鋼筋彎紮、模板及混凝土有關工作人員,F439000000,17232,44848,53.2
333,2023,營建木作人員,F439000000,10746,38978,47.7
334,2023,其他營建構造人員(含鷹架工、鋁門窗及廣告招牌製作安裝),F439000000,13334,34616,42.7
335,2023,屋頂工作、地面牆面鋪設、泥作工作人員,F439000000,13254,36089,45
336,2023,絕緣材料、玻璃安裝人員,F439000000,1218,31662,38.4
337,2023,油漆、噴漆人員(含裱糊工),F439000000,11966,37317,47.4
338,2023,焊接及切割人員(含電焊工、氣焊工),F439000000,6353,41197,52.6
339,2023,金屬結構預備及組合人員,F439000000,8065,38576,45.7
340,2023,車輛維修人員(含自行車、機車、汽車、火車),F439000000,---,---,---
341,2023,產業用機器維修人員,F439000000,---,---,---
342,2023,電力、電子、資通訊設備裝修人員(含水電工),F439000000,181,37426,48.4
343,2023,小客、貨車駕駛人員,F439000000,525,38727,51.2
344,2023,大客、貨車駕駛人員,F439000000,1416,47924,54.8
345,2023,推土、吊車、起重機等移運設備操作人員,F439000000,17027,48226,62.6
346,2023,基層技術工及勞力工,F439000000,14749,33368,43
347,2023,清潔及家事工作人員(含建築清潔工、房務人員),F439000000,---,---,---
348,2023,勞力工(含理貨員、行李搬運工),F439000000,12434,33904,43.2
