序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,113年1月至113年12月全年薪資所得（金額萬元）
899,2025,編輯、作家及有關撰稿人員,M760000000,-,-,-
900,2025,翻譯人員,M760000000,-,-,-
901,2025,電影、舞台及有關導演與製作人,M760000000,-,-,-
902,2025,其他專業人員,M760000000,-,-,-
903,2025,技術員及助理專業人員,M760000000,3988,38953,57.1
904,2025,物理、化學及地球科學技術員,M760000000,-,-,-
905,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),M760000000,-,-,-
906,2025,電機、電子技術員,M760000000,438,36413,59.8
907,2025,機械技術員(含造船、輪機、鑄造),M760000000,-,-,-
908,2025,化工技術員,M760000000,-,-,-
909,2025,品管、工管及生管技術員,M760000000,-,-,-
910,2025,製圖員,M760000000,-,-,-
911,2025,環境工程技術員,M760000000,---,---,---
912,2025,紡織技術員,M760000000,-,-,-
913,2025,生命科學技術員,M760000000,375,43642,65.5
914,2025,醫療設備控制技術員,M760000000,-,-,-
915,2025,醫學及病理檢驗人員,M760000000,-,-,-
916,2025,勞安及衛生技術員,M760000000,---,---,---
917,2025,其他醫療保健助理專業人員,M760000000,-,-,-
918,2025,會計人員,M760000000,---,---,---
919,2025,統計及精算助理專業人員,M760000000,-,-,-
920,2025,工商業銷售代表(含業務員),M760000000,583,51355,75.6
921,2025,採購員,M760000000,---,---,---
922,2025,會議及活動規劃人員,M760000000,---,---,---
923,2025,專業秘書,M760000000,---,---,---
924,2025,法務人員,M760000000,---,---,---
925,2025,攝影師、攝影記者,M760000000,---,---,---
926,2025,節目助理及舞台相關工作人員,M760000000,-,-,-
927,2025,資訊管理及維護技術員,M760000000,---,---,---
928,2025,廣播及視聽技術員(含放映員),M760000000,-,-,-
929,2025,電信技術員,M760000000,-,-,-
930,2025,其他技術員及助理專業人員,M760000000,---,---,---
931,2025,事務支援人員,M760000000,4567,37544,49.8
932,2025,總務,M760000000,---,---,---
933,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),M760000000,1708,36877,50.8
934,2025,接待員及服務台事務人員(含總機),M760000000,---,---,---
935,2025,電話及網路客服人員,M760000000,---,---,---
936,2025,統計調查訪談人員,M760000000,-,-,-
937,2025,醫院(診所)櫃台事務人員,M760000000,---,---,---
938,2025,會計助理、簿記、出納,M760000000,---,---,---
939,2025,存貨事務人員,M760000000,-,-,-
940,2025,生產及物料規劃事務人員,M760000000,-,-,-
941,2025,人事事務人員,M760000000,---,---,---
942,2025,郵件處理及投遞人員,M760000000,-,-,-
943,2025,其他事務支援人員,M760000000,-,-,-
944,2025,服務及銷售工作人員,M760000000,3656,34689,44.6
945,2025,美髮、美容及造型設計人員,M760000000,---,---,---
946,2025,寵物美容師及動物照料工作人員,M760000000,1958,36197,46.7
947,2025,商店銷售及展售人員(含門市店長),M760000000,---,---,---
948,2025,收銀員及售票員,M760000000,-,-,-
949,2025,電話及網路行銷人員,M760000000,320,33398,40.3
950,2025,建築物管理員、保全及警衛人員,M760000000,-,-,-
951,2025,其他服務及銷售工作人員,M760000000,-,-,-
952,2025,技藝、機械設備操作及組裝人員,M760000000,975,34059,46
953,2025,車輛維修人員(含自行車、機車、汽車、火車),M760000000,-,-,-
954,2025,產業用機器維修人員,M760000000,-,-,-
955,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),M760000000,---,---,---
956,2025,電力、電子、資通訊設備裝修人員(含水電工),M760000000,-,-,-
957,2025,服飾打樣人員,M760000000,-,-,-
958,2025,生產機械設備操作人員、剪裁或裁縫人員,M760000000,---,---,---
959,2025,小客、貨車駕駛人員,M760000000,---,---,---
960,2025,基層技術工及勞力工,M760000000,---,---,---
961,2025,清潔及家事工作人員(含建築清潔工、房務人員),M760000000,---,---,---
962,2025,勞力工(含理貨員、行李搬運工),M760000000,-,-,-
963,2025,抄表員及自動販賣機收款員,M760000000,-,-,-
