序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,113年1月至113年12月全年薪資所得（金額萬元）
659,2025,環境工程技術員,H529000000,---,---,---
660,2025,焚化爐、水處理及氣(液)體設備操作員,H529000000,-,-,-
661,2025,船舶監管人員(含引水人員),H529000000,-,-,-
662,2025,飛航管制員,H529000000,---,---,---
663,2025,勞安及衛生技術員,H529000000,---,---,---
664,2025,會計人員,H529000000,218,62937,102.5
665,2025,工商業銷售代表(含業務員),H529000000,2929,55245,89.8
666,2025,採購員,H529000000,59,44687,64.7
667,2025,報關員(含報驗、船務人員),H529000000,5509,35582,46.5
668,2025,會議及活動規劃人員,H529000000,-,-,-
669,2025,專業秘書,H529000000,111,57578,91.7
670,2025,法務人員,H529000000,---,---,---
671,2025,資訊管理及維護技術員,H529000000,219,45838,67.2
672,2025,事務支援人員,H529000000,25431,40993,58.2
673,2025,總務,H529000000,837,39519,54.2
674,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),H529000000,11533,39911,56.7
675,2025,收帳、收費人員(含帳款催收),H529000000,483,38249,53.1
676,2025,旅遊諮詢人員(含旅行社事務人員),H529000000,---,---,---
677,2025,接待員及服務台事務人員(含總機),H529000000,252,34935,46.1
678,2025,電話及網路客服人員,H529000000,1280,41693,58
679,2025,醫院(診所)櫃台事務人員,H529000000,-,-,-
680,2025,會計助理、簿記、出納,H529000000,3698,39198,51.5
681,2025,統計、財務、證券及保險事務人員,H529000000,-,-,-
682,2025,存貨事務人員,H529000000,709,41603,59.4
683,2025,運輸事務人員(含稽查、調度、管理、航務),H529000000,5904,44848,67.9
684,2025,人事事務人員,H529000000,628,39420,52.4
685,2025,郵件處理及投遞人員,H529000000,-,-,-
686,2025,其他事務支援人員,H529000000,-,-,-
687,2025,服務及銷售工作人員,H529000000,517,46534,78.3
688,2025,隨車、船、飛機服務人員(含空服員),H529000000,-,-,-
689,2025,導遊、領隊及解說員,H529000000,-,-,-
690,2025,廚師(含廚房領班),H529000000,---,---,---
691,2025,按摩師,H529000000,---,---,---
692,2025,商店銷售及展售人員(含門市店長),H529000000,---,---,---
693,2025,收銀員及售票員,H529000000,-,-,-
694,2025,電話及網路行銷人員,H529000000,---,---,---
695,2025,建築物管理員、保全及警衛人員,H529000000,93,34883,53.4
696,2025,其他服務及銷售工作人員,H529000000,173,63487,132.9
697,2025,技藝、機械設備操作及組裝人員,H529000000,7441,43465,57.8
698,2025,空調及冷凍機械裝修人員,H529000000,-,-,-
699,2025,焊接及切割人員(含電焊工、氣焊工),H529000000,-,-,-
700,2025,板金人員,H529000000,-,-,-
701,2025,金屬工具機設定及操作人員,H529000000,-,-,-
702,2025,車輛維修人員(含自行車、機車、汽車、火車),H529000000,780,46706,65
703,2025,產業用機器維修人員,H529000000,-,-,-
704,2025,電力、電子、資通訊設備裝修人員(含水電工),H529000000,---,---,---
705,2025,生產機械設備操作人員、剪裁或裁縫人員,H529000000,-,-,-
706,2025,洗衣(含鞋包)、熨燙工,H529000000,---,---,---
707,2025,軌道車輛駕駛人員,H529000000,-,-,-
708,2025,機車送件駕駛人員,H529000000,---,---,---
709,2025,小客、貨車駕駛人員,H529000000,1367,40171,48
710,2025,大客、貨車駕駛人員,H529000000,2595,45128,62.4
711,2025,推土、吊車、起重機等移運設備操作人員,H529000000,2370,43799,58
712,2025,船舶艙面水手及有關工作人員,H529000000,---,---,---
713,2025,基層技術工及勞力工,H529000000,14954,43034,57.2
714,2025,清潔及家事工作人員(含建築清潔工、房務人員),H529000000,419,33169,44.8
715,2025,勞力工(含理貨員、行李搬運工),H529000000,10678,46755,63.8
716,2025,廚房幫工(含速食烹調),H529000000,-,-,-
717,2025,抄表員及自動販賣機收款員,H529000000,161,50792,56.9
718,2025,停車場管理工,H529000000,3696,33067,41.4
719,2025,主管及監督人員,H530000000,2297,71688,108.5
720,2025,高階主管(總經理及總執行長),H530000000,93,162756,248.9
721,2025,中階主管(經理),H530000000,528,95843,140.8
722,2025,監督人員(含現場及辦公室主任、科/股長),H530000000,1676,59025,90
723,2025,專業人員,H530000000,839,62769,97.3
724,2025,品管、工管及生管工程師,H530000000,109,69553,100.9
725,2025,土木及水利工程師,H530000000,---,---,---
726,2025,環境工程師,H530000000,---,---,---
727,2025,冷凍空調工程師,H530000000,-,-,-
728,2025,機械工程師(含造船、輪機、鑄造),H530000000,---,---,---
729,2025,化學工程師,H530000000,---,---,---
730,2025,電機、電子工程師,H530000000,---,---,---
731,2025,平面及多媒體設計師,H530000000,-,-,-
732,2025,護理人員,H530000000,---,---,---
733,2025,勞安及衛生管理人員(含工業安全管理師),H530000000,---,---,---
734,2025,會(審)計師,H530000000,-,-,-
735,2025,財務及投資規劃分析人員,H530000000,---,---,---
736,2025,專案管理師(含經營管理顧問),H530000000,-,-,-
737,2025,稽核人員,H530000000,---,---,---
738,2025,人力資源管理師,H530000000,---,---,---
739,2025,廣告及行銷專業人員(含企劃),H530000000,94,63595,101
740,2025,公關專業人員,H530000000,---,---,---
741,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),H530000000,163,63861,98.3
742,2025,律師,H530000000,-,-,-
743,2025,其他專業人員,H530000000,-,-,-
744,2025,技術員及助理專業人員,H530000000,1126,53625,82.6
745,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),H530000000,124,55714,83.9
746,2025,電機、電子技術員,H530000000,105,54204,81.2
747,2025,冷凍空調技術員,H530000000,-,-,-
748,2025,機械技術員(含造船、輪機、鑄造),H530000000,96,56030,83.3
749,2025,化工技術員,H530000000,63,53914,86.5
750,2025,品管、工管及生管技術員,H530000000,---,---,---
751,2025,環境工程技術員,H530000000,---,---,---
752,2025,焚化爐、水處理及氣(液)體設備操作員,H530000000,270,57444,93.8
753,2025,船舶監管人員(含引水人員),H530000000,---,---,---
754,2025,勞安及衛生技術員,H530000000,---,---,---
755,2025,會計人員,H530000000,---,---,---
756,2025,工商業銷售代表(含業務員),H530000000,119,52908,79
757,2025,採購員,H530000000,---,---,---
758,2025,報關員(含報驗、船務人員),H530000000,---,---,---
759,2025,專業秘書,H530000000,---,---,---
760,2025,法務人員,H530000000,---,---,---
761,2025,資訊管理及維護技術員,H530000000,---,---,---
762,2025,事務支援人員,H530000000,4892,42448,64
763,2025,總務,H530000000,197,40257,61
764,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),H530000000,1352,41131,66.4
765,2025,收帳、收費人員(含帳款催收),H530000000,128,46210,71.6
766,2025,接待員及服務台事務人員(含總機),H530000000,---,---,---
767,2025,電話及網路客服人員,H530000000,301,38049,49.9
768,2025,會計助理、簿記、出納,H530000000,423,38580,54.3
769,2025,存貨事務人員,H530000000,1131,38675,57.2
770,2025,生產及物料規劃事務人員,H530000000,-,-,-
771,2025,運輸事務人員(含稽查、調度、管理、航務),H530000000,1163,50152,73.5
772,2025,人事事務人員,H530000000,173,42015,62
773,2025,服務及銷售工作人員,H530000000,95,49778,75
774,2025,隨車、船、飛機服務人員(含空服員),H530000000,-,-,-
775,2025,廚師(含廚房領班),H530000000,-,-,-
776,2025,按摩師,H530000000,-,-,-
777,2025,商店銷售及展售人員(含門市店長),H530000000,-,-,-
778,2025,電話及網路行銷人員,H530000000,-,-,-
779,2025,加油站服務員,H530000000,-,-,-
780,2025,建築物管理員、保全及警衛人員,H530000000,95,49778,75
781,2025,其他服務及銷售工作人員,H530000000,-,-,-
782,2025,技藝、機械設備操作及組裝人員,H530000000,1716,48473,68.5
783,2025,管道裝設人員(含檢修),H530000000,---,---,---
784,2025,空調及冷凍機械裝修人員,H530000000,---,---,---
785,2025,焊接及切割人員(含電焊工、氣焊工),H530000000,-,-,-
786,2025,金屬工具機設定及操作人員,H530000000,-,-,-
787,2025,車輛維修人員(含自行車、機車、汽車、火車),H530000000,---,---,---
788,2025,產業用機器維修人員,H530000000,---,---,---
789,2025,電力、電子、資通訊設備裝修人員(含水電工),H530000000,144,44651,65.3
790,2025,產品分級及檢查人員,H530000000,-,-,-
791,2025,生產機械設備操作人員、剪裁或裁縫人員,H530000000,139,65656,98
792,2025,小客、貨車駕駛人員,H530000000,251,41536,55.9
793,2025,大客、貨車駕駛人員,H530000000,318,59421,84.1
794,2025,推土、吊車、起重機等移運設備操作人員,H530000000,693,42329,57.8
795,2025,基層技術工及勞力工,H530000000,5807,40930,61.1
796,2025,清潔及家事工作人員(含建築清潔工、房務人員),H530000000,---,---,---
797,2025,勞力工(含理貨員、行李搬運工),H530000000,5772,40978,61.3
798,2025,廚房幫工(含速食烹調),H530000000,-,-,-
799,2025,抄表員及自動販賣機收款員,H530000000,-,-,-
800,2025,停車場管理工,H530000000,-,-,-
801,2025,主管及監督人員,H541000000,4075,83785,142.5
802,2025,高階主管(總經理及總執行長),H541000000,---,---,---
803,2025,中階主管(經理),H541000000,---,---,---
804,2025,監督人員(含現場及辦公室主任、科/股長),H541000000,---,---,---
805,2025,專業人員,H541000000,68,65257,106.4
806,2025,土木及水利工程師,H541000000,---,---,---
807,2025,機械工程師(含造船、輪機、鑄造),H541000000,---,---,---
808,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),H541000000,---,---,---
809,2025,技術員及助理專業人員,H541000000,89,69455,114.6
810,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),H541000000,---,---,---
811,2025,電機、電子技術員,H541000000,---,---,---
812,2025,機械技術員(含造船、輪機、鑄造),H541000000,---,---,---
813,2025,採購員,H541000000,---,---,---
814,2025,專業秘書,H541000000,---,---,---
815,2025,事務支援人員,H541000000,16951,56403,94.6
816,2025,總務,H541000000,---,---,---
817,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),H541000000,---,---,---
818,2025,銀行、郵局櫃台事務人員,H541000000,---,---,---
819,2025,會計助理、簿記、出納,H541000000,---,---,---
820,2025,運輸事務人員(含稽查、調度、管理、航務),H541000000,---,---,---
821,2025,人事事務人員,H541000000,---,---,---
822,2025,郵件處理及投遞人員,H541000000,---,---,---
823,2025,服務及銷售工作人員,H541000000,---,---,---
824,2025,商店銷售及展售人員(含門市店長),H541000000,-,-,-
825,2025,建築物管理員、保全及警衛人員,H541000000,---,---,---
826,2025,技藝、機械設備操作及組裝人員,H541000000,1319,57783,100.8
827,2025,車輛維修人員(含自行車、機車、汽車、火車),H541000000,---,---,---
828,2025,電力、電子、資通訊設備裝修人員(含水電工),H541000000,---,---,---
829,2025,小客、貨車駕駛人員,H541000000,---,---,---
830,2025,大客、貨車駕駛人員,H541000000,---,---,---
831,2025,基層技術工及勞力工,H541000000,---,---,---
832,2025,勞力工(含理貨員、行李搬運工),H541000000,---,---,---
833,2025,主管及監督人員,H542000000,1357,68803,109.9
834,2025,高階主管(總經理及總執行長),H542000000,34,205856,342
835,2025,中階主管(經理),H542000000,324,88968,153.5
836,2025,監督人員(含現場及辦公室主任、科/股長),H542000000,999,57599,89.1
837,2025,專業人員,H542000000,255,72390,105.9
838,2025,航空機械工程師,H542000000,-,-,-
839,2025,平面及多媒體設計師,H542000000,---,---,---
840,2025,護理人員,H542000000,---,---,---
841,2025,勞安及衛生管理人員(含工業安全管理師),H542000000,---,---,---
842,2025,會(審)計師,H542000000,-,-,-
843,2025,專案管理師(含經營管理顧問),H542000000,-,-,-
844,2025,稽核人員,H542000000,---,---,---
845,2025,人力資源管理師,H542000000,---,---,---
846,2025,廣告及行銷專業人員(含企劃),H542000000,---,---,---
847,2025,公關專業人員,H542000000,---,---,---
848,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),H542000000,162,77105,111.6
849,2025,翻譯人員,H542000000,---,---,---
850,2025,技術員及助理專業人員,H542000000,1081,54006,83.2
851,2025,航空機械技術員,H542000000,---,---,---
852,2025,勞安及衛生技術員,H542000000,---,---,---
853,2025,會計人員,H542000000,-,-,-
854,2025,工商業銷售代表(含業務員),H542000000,331,59849,95.5
855,2025,採購員,H542000000,---,---,---
856,2025,報關員(含報驗、船務人員),H542000000,617,49711,76.2
857,2025,專業秘書,H542000000,---,---,---
858,2025,法務人員,H542000000,---,---,---
859,2025,資訊管理及維護技術員,H542000000,77,58702,82.9
860,2025,事務支援人員,H542000000,2439,42472,63.3
861,2025,總務,H542000000,---,---,---
862,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),H542000000,1249,42423,64.9
863,2025,收帳、收費人員(含帳款催收),H542000000,106,39004,55.1
864,2025,接待員及服務台事務人員(含總機),H542000000,-,-,-
865,2025,電話及網路客服人員,H542000000,381,45020,63.4
866,2025,會計助理、簿記、出納,H542000000,184,37453,52.5
867,2025,存貨事務人員,H542000000,-,-,-
868,2025,運輸事務人員(含稽查、調度、管理、航務),H542000000,274,46074,70.4
869,2025,人事事務人員,H542000000,72,46729,74.5
870,2025,郵件處理及投遞人員,H542000000,132,36722,47.6
871,2025,其他事務支援人員,H542000000,-,-,-
872,2025,服務及銷售工作人員,H542000000,-,-,-
873,2025,隨車、船、飛機服務人員(含空服員),H542000000,-,-,-
874,2025,建築物管理員、保全及警衛人員,H542000000,-,-,-
875,2025,技藝、機械設備操作及組裝人員,H542000000,8508,44080,65.2
876,2025,車輛維修人員(含自行車、機車、汽車、火車),H542000000,-,-,-
877,2025,電力、電子、資通訊設備裝修人員(含水電工),H542000000,-,-,-
878,2025,機車送件駕駛人員,H542000000,2279,36710,53.9
879,2025,小客、貨車駕駛人員,H542000000,5521,46964,69.7
880,2025,大客、貨車駕駛人員,H542000000,581,47802,73.2
881,2025,推土、吊車、起重機等移運設備操作人員,H542000000,---,---,---
882,2025,基層技術工及勞力工,H542000000,830,45847,59.1
883,2025,清潔及家事工作人員(含建築清潔工、房務人員),H542000000,-,-,-
884,2025,勞力工(含理貨員、行李搬運工),H542000000,830,45847,59.1
885,2025,抄表員及自動販賣機收款員,H542000000,-,-,-
